year;month;day;plot;subplot;species;individuals
2017;5;8;5;F6;FRPU;0
2018;5;22;5;F6;FRPU;0
2019;5;14;5;F6;FRPU;0
2015;7;13;6;F6;FRPU;0
2016;5;20;6;F6;FRPU;0
2017;5;8;6;F6;FRPU;0
2018;5;22;6;F6;FRPU;0
2019;5;14;6;F6;FRPU;0
2015;7;13;7;F6;FRPU;0
2016;5;20;7;F6;FRPU;1
2017;5;8;7;F6;FRPU;0
2018;5;22;7;F6;FRPU;0
2019;5;14;7;F6;FRPU;0
2015;7;13;8;F6;FRPU;0
2016;5;20;8;F6;FRPU;1
2017;5;8;8;F6;FRPU;0
2018;5;22;8;F6;FRPU;0
2019;5;14;8;F6;FRPU;0
2015;7;13;9;F6;FRPU;0
2016;5;20;9;F6;FRPU;0
2017;5;8;9;F6;FRPU;0
2018;5;22;9;F6;FRPU;0
2019;5;14;9;F6;FRPU;0
2015;4;10;1;A1;HOMA;44
2016;4;2;1;A1;HOMA;35
2017;5;8;1;A1;HOMA;320
2018;5;22;1;A1;HOMA;340
2019;4;9;1;A1;HOMA;340
2015;4;10;2;A1;HOMA;34
2016;4;2;2;A1;HOMA;102
2017;5;8;2;A1;HOMA;360
2018;5;22;2;A1;HOMA;180
2019;4;9;2;A1;HOMA;200
2015;4;10;3;A1;HOMA;0
2016;4;2;3;A1;HOMA;43
2017;5;8;3;A1;HOMA;210
2018;5;22;3;A1;HOMA;200
2019;4;9;3;A1;HOMA;380
2015;4;10;4;A1;HOMA;56
2016;4;2;4;A1;HOMA;117
2017;5;8;4;A1;HOMA;320
2018;5;22;4;A1;HOMA;50
2019;4;9;4;A1;HOMA;350
2015;4;10;5;A1;HOMA;43
2016;4;2;5;A1;HOMA;85
2017;5;8;5;A1;HOMA;240
2018;5;22;5;A1;HOMA;30
2019;4;9;5;A1;HOMA;380
2015;4;10;6;A1;HOMA;0
2016;4;2;6;A1;HOMA;5
2017;5;8;6;A1;HOMA;90
2018;5;22;6;A1;HOMA;90
2019;4;9;6;A1;HOMA;380
2015;4;10;7;A1;HOMA;0
2016;4;2;7;A1;HOMA;0
2017;5;8;7;A1;HOMA;12
2018;5;22;7;A1;HOMA;0
2019;4;9;7;A1;HOMA;0
2015;4;10;8;A1;HOMA;0
2016;4;2;8;A1;HOMA;0
2017;5;8;8;A1;HOMA;0
2018;5;22;8;A1;HOMA;0
2019;4;9;8;A1;HOMA;0
2015;4;10;9;A1;HOMA;0
2016;4;2;9;A1;HOMA;0
2017;5;8;9;A1;HOMA;0
2018;5;22;9;A1;HOMA;0
2019;4;9;9;A1;HOMA;0
2015;4;10;1;A2;HOMA;76
2016;4;2;1;A2;HOMA;34
2017;5;8;1;A2;HOMA;340
2018;5;22;1;A2;HOMA;340
2019;4;9;1;A2;HOMA;380
2015;4;10;2;A2;HOMA;15
2016;4;2;2;A2;HOMA;49
2017;5;8;2;A2;HOMA;320
2018;5;22;2;A2;HOMA;240
2019;4;9;2;A2;HOMA;300
2015;4;10;3;A2;HOMA;0
2016;4;2;3;A2;HOMA;77
2017;5;8;3;A2;HOMA;180
2018;5;22;3;A2;HOMA;260
2019;4;9;3;A2;HOMA;300
2015;4;10;4;A2;HOMA;36
2016;4;2;4;A2;HOMA;118
2017;5;8;4;A2;HOMA;340
2018;5;22;4;A2;HOMA;10
2019;4;9;4;A2;HOMA;360
2015;4;10;5;A2;HOMA;92
2016;4;2;5;A2;HOMA;44
2017;5;8;5;A2;HOMA;210
2018;5;22;5;A2;HOMA;25
2019;4;9;5;A2;HOMA;380
2015;4;10;6;A2;HOMA;0
2016;4;2;6;A2;HOMA;14
2017;5;8;6;A2;HOMA;120
2018;5;22;6;A2;HOMA;200
2019;4;9;6;A2;HOMA;400
2015;4;10;7;A2;HOMA;0
2016;4;2;7;A2;HOMA;0
2017;5;8;7;A2;HOMA;0
2018;5;22;7;A2;HOMA;0
2019;4;9;7;A2;HOMA;6
2015;4;10;8;A2;HOMA;1
2016;4;2;8;A2;HOMA;0
2017;5;8;8;A2;HOMA;0
2018;5;22;8;A2;HOMA;0
2019;4;9;8;A2;HOMA;0
2015;4;10;9;A2;HOMA;0
2016;4;2;9;A2;HOMA;0
2017;5;8;9;A2;HOMA;0
2018;5;22;9;A2;HOMA;0
2019;4;9;9;A2;HOMA;0
2015;4;10;1;A3;HOMA;52
2016;4;2;1;A3;HOMA;42
2017;5;8;1;A3;HOMA;340
2018;5;22;1;A3;HOMA;350
2019;4;9;1;A3;HOMA;390
2015;4;10;2;A3;HOMA;51
2016;4;2;2;A3;HOMA;136
2017;5;8;2;A3;HOMA;340
2018;5;22;2;A3;HOMA;200
2019;4;9;2;A3;HOMA;350
2015;4;10;3;A3;HOMA;0
2016;4;2;3;A3;HOMA;38
2017;5;8;3;A3;HOMA;150
2018;5;22;3;A3;HOMA;260
2019;4;9;3;A3;HOMA;350
2015;4;10;4;A3;HOMA;52
2016;4;2;4;A3;HOMA;137
2017;5;8;4;A3;HOMA;320
2018;5;22;4;A3;HOMA;15
2019;4;9;4;A3;HOMA;350
2015;4;10;5;A3;HOMA;64
2016;4;2;5;A3;HOMA;34
2017;5;8;5;A3;HOMA;290
2018;5;22;5;A3;HOMA;30
2019;4;9;5;A3;HOMA;350
2015;4;10;6;A3;HOMA;0
2016;4;2;6;A3;HOMA;17
2017;5;8;6;A3;HOMA;140
2018;5;22;6;A3;HOMA;220
2019;4;9;6;A3;HOMA;400
2015;4;10;7;A3;HOMA;0
2016;4;2;7;A3;HOMA;0
2017;5;8;7;A3;HOMA;12
2018;5;22;7;A3;HOMA;0
2019;4;9;7;A3;HOMA;0
2015;4;10;8;A3;HOMA;0
2016;4;2;8;A3;HOMA;0
2017;5;8;8;A3;HOMA;0
2018;5;22;8;A3;HOMA;0
2019;4;9;8;A3;HOMA;0
2015;4;10;9;A3;HOMA;0
2016;4;2;9;A3;HOMA;2
2017;5;8;9;A3;HOMA;0
2018;5;22;9;A3;HOMA;0
2019;4;9;9;A3;HOMA;0
2015;4;10;1;A4;HOMA;44
2016;4;2;1;A4;HOMA;42
2017;5;8;1;A4;HOMA;360
2018;5;22;1;A4;HOMA;270
2019;4;9;1;A4;HOMA;400
2015;4;10;2;A4;HOMA;21
2016;4;2;2;A4;HOMA;70
2017;5;8;2;A4;HOMA;310
2018;5;22;2;A4;HOMA;260
2019;4;9;2;A4;HOMA;300
2015;4;10;3;A4;HOMA;0
2016;4;2;3;A4;HOMA;54
2017;5;8;3;A4;HOMA;130
2018;5;22;3;A4;HOMA;200
2019;4;9;3;A4;HOMA;300
2015;4;10;4;A4;HOMA;46
2016;4;2;4;A4;HOMA;136
2017;5;8;4;A4;HOMA;320
2018;5;22;4;A4;HOMA;40
2019;4;9;4;A4;HOMA;360
2015;4;10;5;A4;HOMA;144
2016;4;2;5;A4;HOMA;93
2017;5;8;5;A4;HOMA;320
2018;5;22;5;A4;HOMA;6
2019;4;9;5;A4;HOMA;300
2015;4;10;6;A4;HOMA;0
2016;4;2;6;A4;HOMA;18
2017;5;8;6;A4;HOMA;60
2018;5;22;6;A4;HOMA;240
2019;4;9;6;A4;HOMA;400
2015;4;10;7;A4;HOMA;1
2016;4;2;7;A4;HOMA;0
2017;5;8;7;A4;HOMA;14
2018;5;22;7;A4;HOMA;0
2019;4;9;7;A4;HOMA;0
2015;4;10;8;A4;HOMA;2
2016;4;2;8;A4;HOMA;0
2017;5;8;8;A4;HOMA;0
2018;5;22;8;A4;HOMA;0
2019;4;9;8;A4;HOMA;0
2015;4;10;9;A4;HOMA;0
2016;4;2;9;A4;HOMA;3
2017;5;8;9;A4;HOMA;0
2018;5;22;9;A4;HOMA;0
2019;4;9;9;A4;HOMA;0
2015;4;10;1;A5;HOMA;24
2016;4;2;1;A5;HOMA;38
2017;5;8;1;A5;HOMA;350
2018;5;22;1;A5;HOMA;290
2019;4;9;1;A5;HOMA;370
2015;4;10;2;A5;HOMA;8
2016;4;2;2;A5;HOMA;95
2017;5;8;2;A5;HOMA;340
2018;5;22;2;A5;HOMA;300
2019;4;9;2;A5;HOMA;375
2015;4;10;3;A5;HOMA;0
2016;4;2;3;A5;HOMA;136
2017;5;8;3;A5;HOMA;240
2018;5;22;3;A5;HOMA;310
2019;4;9;3;A5;HOMA;200
2015;4;10;4;A5;HOMA;60
2016;4;2;4;A5;HOMA;84
2017;5;8;4;A5;HOMA;300
2018;5;22;4;A5;HOMA;70
2019;4;9;4;A5;HOMA;390
2015;4;10;5;A5;HOMA;136
2016;4;2;5;A5;HOMA;72
2017;5;8;5;A5;HOMA;140
2018;5;22;5;A5;HOMA;290
2019;4;9;5;A5;HOMA;400
2015;4;10;6;A5;HOMA;0
2016;4;2;6;A5;HOMA;9
2017;5;8;6;A5;HOMA;100
2018;5;22;6;A5;HOMA;230
2019;4;9;6;A5;HOMA;390
2015;4;10;7;A5;HOMA;0
2016;4;2;7;A5;HOMA;0
2017;5;8;7;A5;HOMA;5
2018;5;22;7;A5;HOMA;0
2019;4;9;7;A5;HOMA;0
2015;4;10;8;A5;HOMA;0
2016;4;2;8;A5;HOMA;0
2017;5;8;8;A5;HOMA;0
2018;5;22;8;A5;HOMA;0
2019;4;9;8;A5;HOMA;0
2015;4;10;9;A5;HOMA;0
2016;4;2;9;A5;HOMA;2
2017;5;8;9;A5;HOMA;0
2018;5;22;9;A5;HOMA;0
2019;4;9;9;A5;HOMA;0
2015;4;10;1;A6;HOMA;76
2016;4;2;1;A6;HOMA;90
2017;5;8;1;A6;HOMA;340
2018;5;22;1;A6;HOMA;310
2019;4;9;1;A6;HOMA;360
2015;4;10;2;A6;HOMA;48
2016;4;2;2;A6;HOMA;128
2017;5;8;2;A6;HOMA;360
2018;5;22;2;A6;HOMA;270
2019;4;9;2;A6;HOMA;360
2015;4;10;3;A6;HOMA;0
2016;4;2;3;A6;HOMA;209
2017;5;8;3;A6;HOMA;220
2018;5;22;3;A6;HOMA;260
2019;4;9;3;A6;HOMA;220
2015;4;10;4;A6;HOMA;64
2016;4;2;4;A6;HOMA;72
2017;5;8;4;A6;HOMA;350
2018;5;22;4;A6;HOMA;65
2019;4;9;4;A6;HOMA;400
2015;4;10;5;A6;HOMA;56
2016;4;2;5;A6;HOMA;74
2017;5;8;5;A6;HOMA;120
2018;5;22;5;A6;HOMA;270
2019;4;9;5;A6;HOMA;350
2015;4;10;6;A6;HOMA;0
2016;4;2;6;A6;HOMA;27
2017;5;8;6;A6;HOMA;90
2018;5;22;6;A6;HOMA;220
2019;4;9;6;A6;HOMA;400
2015;4;10;7;A6;HOMA;0
2016;4;2;7;A6;HOMA;0
2017;5;8;7;A6;HOMA;43
2018;5;22;7;A6;HOMA;0
2019;4;9;7;A6;HOMA;0
2015;4;10;8;A6;HOMA;2
2016;4;2;8;A6;HOMA;0
2017;5;8;8;A6;HOMA;3
2018;5;22;8;A6;HOMA;0
2019;4;9;8;A6;HOMA;0
2015;4;10;9;A6;HOMA;0
2016;4;2;9;A6;HOMA;0
2017;5;8;9;A6;HOMA;0
2018;5;22;9;A6;HOMA;0
2019;4;9;9;A6;HOMA;0
2015;4;10;1;B1;HOMA;40
2016;4;2;1;B1;HOMA;34
2017;5;8;1;B1;HOMA;290
2018;5;22;1;B1;HOMA;270
2019;4;9;1;B1;HOMA;380
2015;4;10;2;B1;HOMA;36
2016;4;2;2;B1;HOMA;137
2017;5;8;2;B1;HOMA;320
2018;5;22;2;B1;HOMA;280
2019;4;9;2;B1;HOMA;190
2015;4;10;3;B1;HOMA;0
2016;4;2;3;B1;HOMA;79
2017;5;8;3;B1;HOMA;110
2018;5;22;3;B1;HOMA;310
2019;4;9;3;B1;HOMA;370
2015;4;10;4;B1;HOMA;38
2016;4;2;4;B1;HOMA;77
2017;5;8;4;B1;HOMA;360
2018;5;22;4;B1;HOMA;180
2019;4;9;4;B1;HOMA;400
2015;4;10;5;B1;HOMA;46
2016;4;2;5;B1;HOMA;86
2017;5;8;5;B1;HOMA;220
2018;5;22;5;B1;HOMA;25
2019;4;9;5;B1;HOMA;350
2015;4;10;6;B1;HOMA;0
2016;4;2;6;B1;HOMA;6
2017;5;8;6;B1;HOMA;100
2018;5;22;6;B1;HOMA;50
2019;4;9;6;B1;HOMA;390
2015;4;10;7;B1;HOMA;0
2016;4;2;7;B1;HOMA;1
2017;5;8;7;B1;HOMA;0
2018;5;22;7;B1;HOMA;0
2019;4;9;7;B1;HOMA;0
2015;4;10;8;B1;HOMA;0
2016;4;2;8;B1;HOMA;21
2017;5;8;8;B1;HOMA;6
2018;5;22;8;B1;HOMA;0
2019;4;9;8;B1;HOMA;0
2015;4;10;9;B1;HOMA;0
2016;4;2;9;B1;HOMA;5
2017;5;8;9;B1;HOMA;0
2018;5;22;9;B1;HOMA;0
2019;4;9;9;B1;HOMA;4
2015;4;10;1;B2;HOMA;48
2016;4;2;1;B2;HOMA;32
2017;5;8;1;B2;HOMA;310
2018;5;22;1;B2;HOMA;250
2019;4;9;1;B2;HOMA;350
2015;4;10;2;B2;HOMA;48
2016;4;2;2;B2;HOMA;112
2017;5;8;2;B2;HOMA;350
2018;5;22;2;B2;HOMA;250
2019;4;9;2;B2;HOMA;240
2015;4;10;3;B2;HOMA;0
2016;4;2;3;B2;HOMA;114
2017;5;8;3;B2;HOMA;130
2018;5;22;3;B2;HOMA;320
2019;4;9;3;B2;HOMA;300
2015;4;10;4;B2;HOMA;22
2016;4;2;4;B2;HOMA;20
2017;5;8;4;B2;HOMA;310
2018;5;22;4;B2;HOMA;50
2019;4;9;4;B2;HOMA;200
2015;4;10;5;B2;HOMA;74
2016;4;2;5;B2;HOMA;42
2017;5;8;5;B2;HOMA;290
2018;5;22;5;B2;HOMA;40
2019;4;9;5;B2;HOMA;250
2015;4;10;6;B2;HOMA;0
2016;4;2;6;B2;HOMA;8
2017;5;8;6;B2;HOMA;140
2018;5;22;6;B2;HOMA;10
2019;4;9;6;B2;HOMA;380
2015;4;10;7;B2;HOMA;0
2016;4;2;7;B2;HOMA;0
2017;5;8;7;B2;HOMA;3
2018;5;22;7;B2;HOMA;0
2019;4;9;7;B2;HOMA;0
2015;4;10;8;B2;HOMA;0
2016;4;2;8;B2;HOMA;0
2017;5;8;8;B2;HOMA;7
2018;5;22;8;B2;HOMA;0
2019;4;9;8;B2;HOMA;0
2015;4;10;9;B2;HOMA;0
2016;4;2;9;B2;HOMA;14
2017;5;8;9;B2;HOMA;0
2018;5;22;9;B2;HOMA;0
2019;4;9;9;B2;HOMA;0
2015;4;10;1;B3;HOMA;24
2016;4;2;1;B3;HOMA;45
2017;5;8;1;B3;HOMA;340
2018;5;22;1;B3;HOMA;270
2019;4;9;1;B3;HOMA;370
2015;4;10;2;B3;HOMA;60
2016;4;2;2;B3;HOMA;104
2017;5;8;2;B3;HOMA;360
2018;5;22;2;B3;HOMA;250
2019;4;9;2;B3;HOMA;350
2015;4;10;3;B3;HOMA;0
2016;4;2;3;B3;HOMA;113
2017;5;8;3;B3;HOMA;140
2018;5;22;3;B3;HOMA;330
2019;4;9;3;B3;HOMA;300
2015;4;10;4;B3;HOMA;72
2016;4;2;4;B3;HOMA;102
2017;5;8;4;B3;HOMA;280
2018;5;22;4;B3;HOMA;70
2019;4;9;4;B3;HOMA;350
2015;4;10;5;B3;HOMA;48
2016;4;2;5;B3;HOMA;73
2017;5;8;5;B3;HOMA;210
2018;5;22;5;B3;HOMA;190
2019;4;9;5;B3;HOMA;300
2015;4;10;6;B3;HOMA;0
2016;4;2;6;B3;HOMA;11
2017;5;8;6;B3;HOMA;140
2018;5;22;6;B3;HOMA;190
2019;4;9;6;B3;HOMA;390
2015;4;10;7;B3;HOMA;0
2016;4;2;7;B3;HOMA;0
2017;5;8;7;B3;HOMA;2
2018;5;22;7;B3;HOMA;0
2019;4;9;7;B3;HOMA;0
2015;4;10;8;B3;HOMA;5
2016;4;2;8;B3;HOMA;0
2017;5;8;8;B3;HOMA;0
2018;5;22;8;B3;HOMA;0
2019;4;9;8;B3;HOMA;0
2015;4;10;9;B3;HOMA;0
2016;4;2;9;B3;HOMA;9
2017;5;8;9;B3;HOMA;0
2018;5;22;9;B3;HOMA;0
2019;4;9;9;B3;HOMA;0
2015;4;10;1;B4;HOMA;32
2016;4;2;1;B4;HOMA;48
2017;5;8;1;B4;HOMA;380
2018;5;22;1;B4;HOMA;260
2019;4;9;1;B4;HOMA;350
2015;4;10;2;B4;HOMA;44
2016;4;2;2;B4;HOMA;43
2017;5;8;2;B4;HOMA;390
2018;5;22;2;B4;HOMA;260
2019;4;9;2;B4;HOMA;200
2015;4;10;3;B4;HOMA;0
2016;4;2;3;B4;HOMA;102
2017;5;8;3;B4;HOMA;130
2018;5;22;3;B4;HOMA;270
2019;4;9;3;B4;HOMA;200
2015;4;10;4;B4;HOMA;68
2016;4;2;4;B4;HOMA;109
2017;5;8;4;B4;HOMA;310
2018;5;22;4;B4;HOMA;10
2019;4;9;4;B4;HOMA;300
2015;4;10;5;B4;HOMA;84
2016;4;2;5;B4;HOMA;21
2017;5;8;5;B4;HOMA;230
2018;5;22;5;B4;HOMA;220
2019;4;9;5;B4;HOMA;400
2015;4;10;6;B4;HOMA;0
2016;4;2;6;B4;HOMA;21
2017;5;8;6;B4;HOMA;190
2018;5;22;6;B4;HOMA;180
2019;4;9;6;B4;HOMA;370
2015;4;10;7;B4;HOMA;0
2016;4;2;7;B4;HOMA;0
2017;5;8;7;B4;HOMA;34
2018;5;22;7;B4;HOMA;0
2019;4;9;7;B4;HOMA;0
2015;4;10;8;B4;HOMA;6
2016;4;2;8;B4;HOMA;0
2017;5;8;8;B4;HOMA;7
2018;5;22;8;B4;HOMA;0
2019;4;9;8;B4;HOMA;0
2015;4;10;9;B4;HOMA;2
2016;4;2;9;B4;HOMA;0
2017;5;8;9;B4;HOMA;0
2018;5;22;9;B4;HOMA;0
2019;4;9;9;B4;HOMA;0
2015;4;10;1;B5;HOMA;72
2016;4;2;1;B5;HOMA;58
2017;5;8;1;B5;HOMA;360
2018;5;22;1;B5;HOMA;340
2019;4;9;1;B5;HOMA;370
2015;4;10;2;B5;HOMA;20
2016;4;2;2;B5;HOMA;124
2017;5;8;2;B5;HOMA;350
2018;5;22;2;B5;HOMA;190
2019;4;9;2;B5;HOMA;380
2015;4;10;3;B5;HOMA;0
2016;4;2;3;B5;HOMA;73
2017;5;8;3;B5;HOMA;130
2018;5;22;3;B5;HOMA;290
2019;4;9;3;B5;HOMA;220
2015;4;10;4;B5;HOMA;44
2016;4;2;4;B5;HOMA;62
2017;5;8;4;B5;HOMA;320
2018;5;22;4;B5;HOMA;15
2019;4;9;4;B5;HOMA;350
2015;4;10;5;B5;HOMA;84
2016;4;2;5;B5;HOMA;32
2017;5;8;5;B5;HOMA;150
2018;5;22;5;B5;HOMA;300
2019;4;9;5;B5;HOMA;400
2015;4;10;6;B5;HOMA;0
2016;4;2;6;B5;HOMA;9
2017;5;8;6;B5;HOMA;100
2018;5;22;6;B5;HOMA;240
2019;4;9;6;B5;HOMA;360
2015;4;10;7;B5;HOMA;0
2016;4;2;7;B5;HOMA;0
2017;5;8;7;B5;HOMA;100
2018;5;22;7;B5;HOMA;0
2019;4;9;7;B5;HOMA;0
2015;4;10;8;B5;HOMA;0
2016;4;2;8;B5;HOMA;0
2017;5;8;8;B5;HOMA;53
2018;5;22;8;B5;HOMA;0
2019;4;9;8;B5;HOMA;0
2015;4;10;9;B5;HOMA;3
2016;4;2;9;B5;HOMA;0
2017;5;8;9;B5;HOMA;0
2018;5;22;9;B5;HOMA;0
2019;4;9;9;B5;HOMA;0
2015;4;10;1;B6;HOMA;52
2016;4;2;1;B6;HOMA;70
2017;5;8;1;B6;HOMA;340
2018;5;22;1;B6;HOMA;400
2019;4;9;1;B6;HOMA;350
2015;4;10;2;B6;HOMA;22
2016;4;2;2;B6;HOMA;132
2017;5;8;2;B6;HOMA;360
2018;5;22;2;B6;HOMA;200
2019;4;9;2;B6;HOMA;380
2015;4;10;3;B6;HOMA;0
2016;4;2;3;B6;HOMA;94
2017;5;8;3;B6;HOMA;160
2018;5;22;3;B6;HOMA;270
2019;4;9;3;B6;HOMA;190
2015;4;10;4;B6;HOMA;68
2016;4;2;4;B6;HOMA;82
2017;5;8;4;B6;HOMA;280
2018;5;22;4;B6;HOMA;45
2019;4;9;4;B6;HOMA;400
2015;4;10;5;B6;HOMA;64
2016;4;2;5;B6;HOMA;28
2017;5;8;5;B6;HOMA;190
2018;5;22;5;B6;HOMA;250
2019;4;9;5;B6;HOMA;400
2015;4;10;6;B6;HOMA;0
2016;4;2;6;B6;HOMA;37
2017;5;8;6;B6;HOMA;120
2018;5;22;6;B6;HOMA;260
2019;4;9;6;B6;HOMA;400
2015;4;10;7;B6;HOMA;0
2016;4;2;7;B6;HOMA;0
2017;5;8;7;B6;HOMA;28
2018;5;22;7;B6;HOMA;0
2019;4;9;7;B6;HOMA;4
2015;4;10;8;B6;HOMA;0
2016;4;2;8;B6;HOMA;0
2017;5;8;8;B6;HOMA;22
2018;5;22;8;B6;HOMA;0
2019;4;9;8;B6;HOMA;0
2015;4;10;9;B6;HOMA;0
2016;4;2;9;B6;HOMA;3
2017;5;8;9;B6;HOMA;0
2018;5;22;9;B6;HOMA;0
2019;4;9;9;B6;HOMA;0
2015;4;10;1;C1;HOMA;36
2016;4;2;1;C1;HOMA;32
2017;5;8;1;C1;HOMA;320
2018;5;22;1;C1;HOMA;320
2019;4;9;1;C1;HOMA;350
2015;4;10;2;C1;HOMA;48
2016;4;2;2;C1;HOMA;92
2017;5;8;2;C1;HOMA;320
2018;5;22;2;C1;HOMA;210
2019;4;9;2;C1;HOMA;300
2015;4;10;3;C1;HOMA;0
2016;4;2;3;C1;HOMA;200
2017;5;8;3;C1;HOMA;110
2018;5;22;3;C1;HOMA;310
2019;4;9;3;C1;HOMA;320
2015;4;10;4;C1;HOMA;24
2016;4;2;4;C1;HOMA;48
2017;5;8;4;C1;HOMA;300
2018;5;22;4;C1;HOMA;30
2019;4;9;4;C1;HOMA;380
2015;4;10;5;C1;HOMA;44
2016;4;2;5;C1;HOMA;79
2017;5;8;5;C1;HOMA;240
2018;5;22;5;C1;HOMA;40
2019;4;9;5;C1;HOMA;380
2015;4;10;6;C1;HOMA;0
2016;4;2;6;C1;HOMA;46
2017;5;8;6;C1;HOMA;190
2018;5;22;6;C1;HOMA;80
2019;4;9;6;C1;HOMA;390
2015;4;10;7;C1;HOMA;0
2016;4;2;7;C1;HOMA;0
2017;5;8;7;C1;HOMA;23
2018;5;22;7;C1;HOMA;0
2019;4;9;7;C1;HOMA;0
2015;4;10;8;C1;HOMA;0
2016;4;2;8;C1;HOMA;1
2017;5;8;8;C1;HOMA;0
2018;5;22;8;C1;HOMA;0
2019;4;9;8;C1;HOMA;0
2015;4;10;9;C1;HOMA;0
2016;4;2;9;C1;HOMA;0
2017;5;8;9;C1;HOMA;0
2018;5;22;9;C1;HOMA;0
2019;4;9;9;C1;HOMA;40
2015;4;10;1;C2;HOMA;56
2016;4;2;1;C2;HOMA;42
2017;5;8;1;C2;HOMA;340
2018;5;22;1;C2;HOMA;300
2019;4;9;1;C2;HOMA;390
2015;4;10;2;C2;HOMA;34
2016;4;2;2;C2;HOMA;87
2017;5;8;2;C2;HOMA;310
2018;5;22;2;C2;HOMA;180
2019;4;9;2;C2;HOMA;350
2015;4;10;3;C2;HOMA;0
2016;4;2;3;C2;HOMA;87
2017;5;8;3;C2;HOMA;120
2018;5;22;3;C2;HOMA;280
2019;4;9;3;C2;HOMA;350
2015;4;10;4;C2;HOMA;26
2016;4;2;4;C2;HOMA;51
2017;5;8;4;C2;HOMA;230
2018;5;22;4;C2;HOMA;50
2019;4;9;4;C2;HOMA;320
2015;4;10;5;C2;HOMA;34
2016;4;2;5;C2;HOMA;24
2017;5;8;5;C2;HOMA;300
2018;5;22;5;C2;HOMA;90
2019;4;9;5;C2;HOMA;350
2015;4;10;6;C2;HOMA;0
2016;4;2;6;C2;HOMA;12
2017;5;8;6;C2;HOMA;80
2018;5;22;6;C2;HOMA;290
2019;4;9;6;C2;HOMA;380
2015;4;10;7;C2;HOMA;0
2016;4;2;7;C2;HOMA;0
2017;5;8;7;C2;HOMA;29
2018;5;22;7;C2;HOMA;0
2019;4;9;7;C2;HOMA;0
2015;4;10;8;C2;HOMA;0
2016;4;2;8;C2;HOMA;2
2017;5;8;8;C2;HOMA;0
2018;5;22;8;C2;HOMA;0
2019;4;9;8;C2;HOMA;1
2015;4;10;9;C2;HOMA;0
2016;4;2;9;C2;HOMA;9
2017;5;8;9;C2;HOMA;0
2018;5;22;9;C2;HOMA;0
2019;4;9;9;C2;HOMA;10
2015;4;10;1;C3;HOMA;48
2016;4;2;1;C3;HOMA;26
2017;5;8;1;C3;HOMA;290
2018;5;22;1;C3;HOMA;310
2019;4;9;1;C3;HOMA;370
2015;4;10;2;C3;HOMA;36
2016;4;2;2;C3;HOMA;143
2017;5;8;2;C3;HOMA;340
2018;5;22;2;C3;HOMA;190
2019;4;9;2;C3;HOMA;275
2015;4;10;3;C3;HOMA;0
2016;4;2;3;C3;HOMA;2
2017;5;8;3;C3;HOMA;90
2018;5;22;3;C3;HOMA;290
2019;4;9;3;C3;HOMA;320
2015;4;10;4;C3;HOMA;24
2016;4;2;4;C3;HOMA;50
2017;5;8;4;C3;HOMA;210
2018;5;22;4;C3;HOMA;80
2019;4;9;4;C3;HOMA;300
2015;4;10;5;C3;HOMA;96
2016;4;2;5;C3;HOMA;48
2017;5;8;5;C3;HOMA;210
2018;5;22;5;C3;HOMA;120
2019;4;9;5;C3;HOMA;350
2015;4;10;6;C3;HOMA;0
2016;4;2;6;C3;HOMA;8
2017;5;8;6;C3;HOMA;220
2018;5;22;6;C3;HOMA;150
2019;4;9;6;C3;HOMA;360
2015;4;10;7;C3;HOMA;0
2016;4;2;7;C3;HOMA;0
2017;5;8;7;C3;HOMA;0
2018;5;22;7;C3;HOMA;0
2019;4;9;7;C3;HOMA;0
2015;4;10;8;C3;HOMA;3
2016;4;2;8;C3;HOMA;30
2017;5;8;8;C3;HOMA;69
2018;5;22;8;C3;HOMA;0
2019;4;9;8;C3;HOMA;0
2015;4;10;9;C3;HOMA;0
2016;4;2;9;C3;HOMA;0
2017;5;8;9;C3;HOMA;0
2018;5;22;9;C3;HOMA;0
2019;4;9;9;C3;HOMA;15
2015;4;10;1;C4;HOMA;32
2016;4;2;1;C4;HOMA;45
2017;5;8;1;C4;HOMA;210
2018;5;22;1;C4;HOMA;330
2019;4;9;1;C4;HOMA;380
2015;4;10;2;C4;HOMA;64
2016;4;2;2;C4;HOMA;68
2017;5;8;2;C4;HOMA;360
2018;5;22;2;C4;HOMA;210
2019;4;9;2;C4;HOMA;360
2015;4;10;3;C4;HOMA;0
2016;4;2;3;C4;HOMA;11
2017;5;8;3;C4;HOMA;100
2018;5;22;3;C4;HOMA;320
2019;4;9;3;C4;HOMA;350
2015;4;10;4;C4;HOMA;72
2016;4;2;4;C4;HOMA;35
2017;5;8;4;C4;HOMA;190
2018;5;22;4;C4;HOMA;140
2019;4;9;4;C4;HOMA;380
2015;4;10;5;C4;HOMA;112
2016;4;2;5;C4;HOMA;58
2017;5;8;5;C4;HOMA;120
2018;5;22;5;C4;HOMA;230
2019;4;9;5;C4;HOMA;380
2015;4;10;6;C4;HOMA;0
2016;4;2;6;C4;HOMA;41
2017;5;8;6;C4;HOMA;210
2018;5;22;6;C4;HOMA;170
2019;4;9;6;C4;HOMA;350
2015;4;10;7;C4;HOMA;0
2016;4;2;7;C4;HOMA;0
2017;5;8;7;C4;HOMA;0
2018;5;22;7;C4;HOMA;0
2019;4;9;7;C4;HOMA;0
2015;4;10;8;C4;HOMA;0
2016;4;2;8;C4;HOMA;1
