Day,Month,Year,Plot,Subplot,Group,Species,ID,G_F,Plant,Sex,Visits,Jar,time,Observer,Obs,Weather,date_raw,Week,Line,Seed,Fruit
22,4,2020,2,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Beetle,NA,Cerambycidae,Big_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F4,Fly,NA,Eristalis_sp,Hoverflies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,F6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,F6,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Mordellidae,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Oedemeridae,Flower_beetles,LEMA,NA,1,I,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B6,Fly,NA,Sarcophaga_sp,House_flies,LEMA,NA,2,H,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B6,Fly,NA,Sarcophaga_sp,House_flies,LEMA,NA,2,H,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,C6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,82,1
22,4,2020,2,C6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,82,1
22,4,2020,2,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,82,1
22,4,2020,2,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,82,1
22,4,2020,2,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,111,1
22,4,2020,2,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,111,1
22,4,2020,2,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,111,1
22,4,2020,2,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,111,1
22,4,2020,2,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,111,1
22,4,2020,2,C5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,111,1
22,4,2020,2,C4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,2,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,2,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,2,C4,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,2,C4,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,2,C4,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,2,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,105.5,1
22,4,2020,2,C3,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,105.5,1
22,4,2020,2,C3,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,105.5,1
22,4,2020,2,C3,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,105.5,1
22,4,2020,2,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,105.5,1
22,4,2020,2,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,105.5,1
22,4,2020,2,C2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,80,1
22,4,2020,2,C2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,80,1
22,4,2020,2,C2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,80,1
22,4,2020,2,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,2,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,48,1
22,4,2020,2,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,48,1
22,4,2020,2,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,48,1
22,4,2020,2,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,48,1
22,4,2020,2,D3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,32,1
22,4,2020,2,D3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,32,1
22,4,2020,2,D4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,29,1
22,4,2020,2,D4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,29,1
22,4,2020,2,D4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,29,1
22,4,2020,2,D4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,29,1
22,4,2020,2,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,57,1
22,4,2020,2,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,57,1
22,4,2020,2,D5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,57,1
22,4,2020,2,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,D6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,D6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,126,1
22,4,2020,2,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,126,1
22,4,2020,2,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,126,1
22,4,2020,2,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,126,1
22,4,2020,2,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,77,1
22,4,2020,2,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,62,1
22,4,2020,2,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,62,1
22,4,2020,2,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,62,1
22,4,2020,2,A3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,62,1
22,4,2020,2,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,47,1
22,4,2020,2,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,47,1
22,4,2020,2,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,47,1
22,4,2020,2,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,65,1
22,4,2020,2,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,65,1
22,4,2020,2,A5,Wasp,NA,Braconidae,Wasp,LEMA,NA,1,F_22_4,NA,M,NA,Sunny,2020-04-22,17,1,65,1
22,4,2020,2,A6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,47,1
22,4,2020,2,A6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,47,1
22,4,2020,2,A6,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,47,1
22,4,2020,2,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B6,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,76,1
22,4,2020,2,B5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,50.333333333333336,1
22,4,2020,2,B3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,2,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,2,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,2,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,2,B2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,2,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,58,1
22,4,2020,2,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,58,1
22,4,2020,2,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,58,1
22,4,2020,2,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,58,1
22,4,2020,2,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,58,1
22,4,2020,2,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,58,1
22,4,2020,2,B3,Fly,NA,Sarcophaga_sp,House_flies,LEMA,NA,2,H,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,73,1
23,4,2020,8,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,8,B3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,48,1
23,4,2020,8,B3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,48,1
23,4,2020,8,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,28.5,1
23,4,2020,8,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,28.5,1
23,4,2020,8,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,17,1
23,4,2020,8,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,17,1
23,4,2020,8,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,17,1
23,4,2020,8,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,17,1
23,4,2020,8,F6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,17,1
23,4,2020,9,B1,Beetle,NA,Mordellidae,Flower_beetles,CHFU,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,53,1
23,4,2020,9,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,30,1
23,4,2020,9,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,30,1
5,5,2020,7,B4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,73,1
5,5,2020,7,D6,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,38,1
5,5,2020,7,D6,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,38,1
5,5,2020,7,D6,Fly,NA,Nemotelus_sp,Small_flies,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,38,1
5,5,2020,7,D6,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,1,A_bee,10:52,M,female,Sunny,2020-05-05,19,3,38,1
5,5,2020,7,D6,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,38,1
5,5,2020,7,C4,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,CETE,NA,1,A_bee,10:52,M,female,Sunny,2020-05-05,19,3,0,1
5,5,2020,7,C2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,50,1
5,5,2020,7,D6,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,38,1
5,5,2020,7,E6,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,44,1
5,5,2020,7,F5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,28,1
5,5,2020,7,F5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,28,1
5,5,2020,7,F4,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,10:52,M,NA,Sunny,2020-05-05,19,3,60,1
