Day;Month;Year;Plot;Subplot;Group;Order;Superfamily;Family;Species;ID;G_F;Visits;ID2;Plant_Simple;num.plantas;Fruit;Seed
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;341;1;23
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;41;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;381;1;23
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;391;1;23
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;411;1;23
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;51;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;5;2;152
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;371;1;23
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;361;1;23
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;61;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;381;1;23
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;41;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;351;1;23
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;4;5;380
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;371;1;23
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;21;2;128
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;35;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;4;7;532
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;351;1;23
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;25;3;192
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;41;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;2;1;76
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;371;1;23
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;351;1;23
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;21;3;192
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;11;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;2;1;76
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;351;1;23
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;1;1;76
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;391;1;23
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;11;3;228
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;371;1;23
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;41;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;381;1;23
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;1;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;1;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;1;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;1;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;1;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;1;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
